Status,Age,Income,Client_Dependents,Tenure_Months,Products,Inactive_Months,Bank_Contacts,Credit_Limit,Revolving_Bal,Avg_OpenToBuy,Total_Trans_Amount,Trans_Count,Utilization_Ratio,Riesgo_Impago,Riesgo_Abandono,Puntaje_Riesgo
Existing Customer,42,20000.0,5,36,5,2,4,4228.0,1709,2519.0,4389,79,0.404,no_riesgo,Bajo,0.10870581395348837
Existing Customer,45,100000.0,3,28,5,3,1,4549.0,1332,3474.0,4293,73,0.042,no_riesgo,Bajo,0.03505913043478261
Existing Customer,48,20000.0,4,29,6,3,4,3212.0,2517,695.0,4284,69,0.784,no_riesgo,Alto,0.1462581632653061
Existing Customer,47,50000.0,3,42,3,2,2,5884.0,1382,4502.0,4477,82,0.235,no_riesgo,Bajo,0.048473333333333334
Existing Customer,44,20000.0,3,33,6,2,3,1724.0,0,1724.0,4768,80,0.0,riesgo,Bajo,0.022222222222222223
Attrited Customer,59,20000.0,1,36,2,3,3,2468.0,0,2468.0,2017,37,0.0,no_riesgo,Bajo,0.016666666666666666
Attrited Customer,49,20000.0,3,36,3,3,3,1438.3,0,1438.3,1849,43,0.0,riesgo,Bajo,0.02
Existing Customer,47,20000.0,5,42,5,1,2,3111.0,1541,1570.0,4570,68,0.495,no_riesgo,Bajo,0.09788333333333332
Existing Customer,58,20000.0,1,46,4,1,3,2799.0,1532,1267.0,4214,83,0.547,no_riesgo,Bajo,0.09354915254237288
Existing Customer,48,20000.0,3,36,5,3,0,1912.0,1163,749.0,4786,81,0.608,riesgo,Medio,0.07855816326530612
Existing Customer,46,100000.0,3,41,4,3,1,18927.0,887,18040.0,3101,54,0.047,no_riesgo,Bajo,0.03014659574468085
Attrited Customer,51,20000.0,3,46,1,4,3,2016.0,395,1621.0,2473,44,0.196,no_riesgo,Bajo,0.038980769230769236
Existing Customer,51,100000.0,2,43,4,2,0,4830.0,1970,2860.0,4850,80,0.408,no_riesgo,Bajo,0.03893076923076923
Attrited Customer,56,100000.0,2,36,1,2,2,1438.3,0,1438.3,2123,37,0.0,riesgo,Bajo,0.017543859649122806
Existing Customer,50,20000.0,3,36,4,3,1,1986.0,1614,372.0,4442,64,0.813,riesgo,Medio,0.1003078431372549
Existing Customer,47,100000.0,2,41,6,1,1,2877.0,1136,1741.0,4006,68,0.395,no_riesgo,Bajo,0.03219333333333333
Existing Customer,53,20000.0,1,45,3,2,2,2312.0,1997,315.0,5085,78,0.176,no_riesgo,Medio,0.11836851851851851
Existing Customer,46,50000.0,3,39,3,3,2,2644.0,2126,518.0,3601,66,0.804,riesgo,Medio,0.06379659574468086
Existing Customer,39,20000.0,1,35,5,3,0,2062.0,1302,760.0,3785,63,0.631,no_riesgo,Medio,0.09010000000000001
Existing Customer,50,20000.0,1,35,5,2,2,3510.0,1881,1629.0,3808,81,0.536,no_riesgo,Bajo,0.1136578431372549
Existing Customer,55,100000.0,2,36,3,2,1,15026.0,916,14110.0,3281,63,0.061,no_riesgo,Bajo,0.027017142857142858
Attrited Customer,50,100000.0,3,37,1,3,2,4549.0,0,3474.0,1704,34,0.0,no_riesgo,Bajo,0.0196078431372549
Existing Customer,45,70000.0,5,36,6,3,2,2174.0,877,1297.0,4596,71,0.403,no_riesgo,Bajo,0.03426770186335404
Existing Customer,42,100000.0,3,36,6,1,0,4549.0,895,3474.0,3934,74,0.03,no_riesgo,Bajo,0.03220581395348837
Existing Customer,50,20000.0,2,43,4,2,1,2974.0,2090,884.0,4297,88,0.703,no_riesgo,Alto,0.1241078431372549
Attrited Customer,50,20000.0,2,36,5,2,2,1438.3,0,1438.3,2329,43,0.0,riesgo,Bajo,0.0196078431372549
Existing Customer,51,20000.0,3,39,3,3,0,8148.0,701,7447.0,4124,87,0.086,no_riesgo,Bajo,0.05428076923076923
Existing Customer,48,20000.0,4,31,6,6,4,2646.0,1983,663.0,4727,83,0.749,no_riesgo,Medio,0.11955816326530612
Attrited Customer,37,50000.0,3,24,2,3,2,2054.0,0,2054.0,2567,43,0.0,no_riesgo,Bajo,0.02631578947368421
Attrited Customer,43,120000.0,2,36,6,2,4,4549.0,1477,3474.0,1868,40,0.043,no_riesgo,Bajo,0.03503560606060606
Existing Customer,37,20000.0,1,23,6,3,4,1879.0,1486,393.0,5202,88,0.791,riesgo,Medio,0.10061578947368421
Existing Customer,45,100000.0,4,34,3,2,3,15913.0,1696,14217.0,4472,86,0.107,no_riesgo,Bajo,0.03869913043478261
Existing Customer,44,20000.0,2,36,5,3,4,8685.0,0,8685.0,2473,56,0.0,no_riesgo,Bajo,0.022222222222222223
Existing Customer,60,50000.0,2,52,4,3,2,2676.0,1740,936.0,3863,69,0.65,no_riesgo,Bajo,0.05119344262295082
Existing Customer,58,20000.0,1,36,6,2,4,1438.3,0,1438.3,4722,89,0.0,riesgo,Bajo,0.01694915254237288
Existing Customer,42,50000.0,2,28,3,1,3,1711.0,0,1711.0,4496,77,0.0,riesgo,Bajo,0.023255813953488372
Existing Customer,61,50000.0,0,48,3,2,4,2572.0,1969,603.0,4313,84,0.766,no_riesgo,Bajo,0.055509032258064514
Attrited Customer,56,70000.0,4,43,6,2,6,4535.0,0,4535.0,2342,40,0.0,no_riesgo,Bajo,0.017543859649122806
Existing Customer,44,70000.0,2,36,5,6,1,5950.0,1117,4833.0,4682,89,0.188,no_riesgo,Bajo,0.03817936507936508
Attrited Customer,39,50000.0,1,33,3,3,4,2088.0,975,1113.0,2866,59,0.467,no_riesgo,Bajo,0.0445
Existing Customer,43,20000.0,3,32,4,3,2,10466.0,2080,8386.0,4116,64,0.199,no_riesgo,Bajo,0.12672727272727272
Existing Customer,39,70000.0,2,23,5,2,1,4761.0,1561,3200.0,2045,53,0.328,no_riesgo,Bajo,0.0473
Existing Customer,50,20000.0,4,45,4,1,4,1488.0,755,733.0,4451,65,0.507,riesgo,Bajo,0.0573578431372549
Existing Customer,44,70000.0,2,27,3,1,2,19114.0,1754,17360.0,4413,69,0.092,no_riesgo,Bajo,0.04727936507936508
Existing Customer,46,50000.0,1,24,3,5,4,7536.0,1272,6264.0,4189,86,0.169,no_riesgo,Bajo,0.04671659574468085
Existing Customer,47,50000.0,1,37,6,3,3,2441.0,1672,769.0,4439,74,0.685,no_riesgo,Medio,0.054273333333333326
Existing Customer,47,100000.0,3,42,6,3,3,13189.0,1205,11984.0,3821,83,0.091,no_riesgo,Bajo,0.032883333333333334
Attrited Customer,49,20000.0,3,35,3,3,2,1914.0,0,1914.0,2687,41,0.0,riesgo,Bajo,0.02
Existing Customer,42,50000.0,2,31,6,2,1,2468.0,1850,618.0,4483,77,0.75,no_riesgo,Medio,0.06025581395348837
Existing Customer,57,20000.0,1,44,4,3,2,2564.0,1258,1306.0,2673,43,0.491,no_riesgo,Bajo,0.08014137931034482
Attrited Customer,43,20000.0,4,24,6,2,3,1679.0,951,728.0,2492,43,0.566,riesgo,Bajo,0.07027727272727273
Existing Customer,44,50000.0,3,37,4,1,1,3410.0,1110,2300.0,5102,63,0.326,no_riesgo,Bajo,0.044422222222222224
Existing Customer,45,20000.0,3,38,6,5,1,2728.0,0,2728.0,4554,75,0.0,no_riesgo,Bajo,0.021739130434782608
Existing Customer,51,70000.0,3,43,5,3,3,7119.0,1513,5606.0,4969,84,0.213,no_riesgo,Bajo,0.04084505494505494
Existing Customer,57,20000.0,0,36,5,1,3,3532.0,869,2663.0,4297,64,0.246,no_riesgo,Bajo,0.06069137931034483
Existing Customer,60,50000.0,1,50,6,3,3,7459.0,1717,5742.0,4328,68,0.23,no_riesgo,Bajo,0.05073344262295082
Existing Customer,46,20000.0,0,56,4,2,3,2294.0,1582,712.0,3951,79,0.69,no_riesgo,Medio,0.10037659574468086
Existing Customer,37,100000.0,3,18,5,3,2,1663.0,0,1663.0,3950,82,0.0,riesgo,Bajo,0.02631578947368421
Existing Customer,49,50000.0,3,42,4,3,4,5129.0,1654,3475.0,3192,61,0.322,no_riesgo,Bajo,0.05308
Attrited Customer,53,20000.0,4,37,3,2,3,1722.0,0,1722.0,2141,35,0.0,riesgo,Bajo,0.018518518518518517
Existing Customer,46,50000.0,4,40,5,3,4,2586.0,1270,1316.0,4481,77,0.491,no_riesgo,Bajo,0.046676595744680846
Existing Customer,50,20000.0,2,46,5,3,2,8708.0,996,7712.0,3927,60,0.114,no_riesgo,Bajo,0.0694078431372549
Existing Customer,56,20000.0,3,50,5,2,2,8869.0,0,8869.0,3270,63,0.0,no_riesgo,Bajo,0.017543859649122806
Existing Customer,45,20000.0,3,34,6,2,3,2641.0,1336,1305.0,4224,77,0.506,no_riesgo,Bajo,0.0885391304347826
Existing Customer,43,100000.0,4,36,3,3,2,4549.0,1048,3474.0,4192,73,0.03,no_riesgo,Bajo,0.033207272727272724
Existing Customer,52,100000.0,2,48,6,6,1,4549.0,1473,3474.0,4254,73,0.043,no_riesgo,Bajo,0.03359792452830189
Existing Customer,47,20000.0,3,36,3,1,4,1965.0,1175,790.0,4579,87,0.598,riesgo,Bajo,0.07958333333333333
Existing Customer,50,20000.0,0,36,4,3,2,1513.0,0,1513.0,4759,98,0.0,riesgo,Bajo,0.0196078431372549
Attrited Customer,42,50000.0,4,36,5,2,3,10543.0,0,10543.0,1841,39,0.0,no_riesgo,Bajo,0.023255813953488372
Existing Customer,49,100000.0,1,42,6,2,1,17764.0,1459,16305.0,2750,57,0.082,no_riesgo,Bajo,0.03459
Existing Customer,50,50000.0,2,43,4,1,3,1438.3,0,1438.3,4512,77,0.0,riesgo,Bajo,0.0196078431372549
Existing Customer,49,50000.0,2,36,3,2,1,6371.0,1946,4425.0,3592,79,0.305,no_riesgo,Bajo,0.05892
Existing Customer,43,100000.0,4,36,5,1,1,19188.0,1622,17566.0,4282,52,0.085,no_riesgo,Bajo,0.038947272727272726
Existing Customer,60,20000.0,0,47,6,3,3,3076.0,2257,819.0,4522,75,0.734,no_riesgo,Medio,0.12924344262295082
Existing Customer,49,50000.0,4,42,3,3,2,2822.0,1501,1321.0,4344,68,0.532,no_riesgo,Bajo,0.05002
Attrited Customer,42,50000.0,4,37,3,3,1,4139.0,0,4139.0,2232,41,0.0,no_riesgo,Bajo,0.023255813953488372
Existing Customer,42,100000.0,3,26,3,2,2,4549.0,904,3474.0,3910,68,0.026,no_riesgo,Bajo,0.03229581395348837
Existing Customer,43,120000.0,3,23,5,2,2,4121.0,2084,2037.0,3462,49,0.506,no_riesgo,Bajo,0.04009393939393939
Existing Customer,42,20000.0,2,36,6,1,2,10074.0,1079,8995.0,3338,65,0.107,no_riesgo,Bajo,0.07720581395348837
Existing Customer,43,70000.0,5,36,6,2,4,2621.0,598,2023.0,4852,85,0.228,no_riesgo,Bajo,0.03127012987012987
Existing Customer,47,70000.0,1,29,3,2,2,3394.0,0,3394.0,3115,69,0.0,no_riesgo,Bajo,0.020833333333333332
Existing Customer,56,100000.0,1,45,3,1,2,17628.0,1414,16214.0,3991,76,0.08,no_riesgo,Bajo,0.031683859649122806
Existing Customer,56,100000.0,2,48,4,3,3,4480.0,2465,2015.0,3331,74,0.55,no_riesgo,Bajo,0.042193859649122804
Existing Customer,43,20000.0,3,39,5,3,2,3370.0,2284,1086.0,4084,70,0.678,no_riesgo,Alto,0.13692727272727273
Attrited Customer,38,70000.0,2,33,2,3,2,12871.0,0,12871.0,2413,53,0.0,no_riesgo,Bajo,0.02564102564102564
Existing Customer,47,50000.0,1,34,3,2,2,3112.0,2023,1089.0,4613,86,0.65,no_riesgo,Medio,0.06129333333333334
Attrited Customer,57,20000.0,3,49,1,3,5,1551.0,790,761.0,2379,46,0.509,riesgo,Bajo,0.05674137931034483
Existing Customer,44,70000.0,3,37,5,2,3,1682.0,930,752.0,3309,67,0.553,riesgo,Bajo,0.03550793650793651
Existing Customer,42,20000.0,1,36,5,3,3,2758.0,2017,741.0,4119,73,0.731,no_riesgo,Alto,0.12410581395348837
Existing Customer,49,20000.0,1,39,5,2,2,1909.0,866,1043.0,4697,83,0.454,riesgo,Bajo,0.0633
Existing Customer,48,100000.0,2,44,5,1,2,11332.0,1647,9685.0,4674,72,0.145,no_riesgo,Bajo,0.036878163265306116
Existing Customer,44,120000.0,5,31,5,1,2,7567.0,2496,5071.0,4076,60,0.33,no_riesgo,Bajo,0.043022222222222226
Attrited Customer,42,70000.0,4,36,3,2,2,6743.0,1737,5006.0,1934,30,0.258,no_riesgo,Bajo,0.04807009966777409
Attrited Customer,48,100000.0,4,36,3,3,3,4549.0,1717,3474.0,2538,42,0.052,no_riesgo,Bajo,0.03757816326530612
Attrited Customer,42,20000.0,3,30,2,3,3,1438.3,0,1438.3,1693,37,0.0,riesgo,Bajo,0.023255813953488372
Existing Customer,43,100000.0,4,38,5,1,2,2510.0,1508,1002.0,3623,63,0.601,no_riesgo,Medio,0.03780727272727273
Existing Customer,50,20000.0,3,43,6,2,1,3199.0,2517,682.0,4483,87,0.787,no_riesgo,Alto,0.1454578431372549
Existing Customer,35,20000.0,1,26,4,2,3,1918.0,900,1018.0,4237,76,0.469,riesgo,Bajo,0.07277777777777777
Attrited Customer,47,70000.0,2,39,2,3,1,18660.0,728,17932.0,1682,43,0.039,no_riesgo,Bajo,0.03123333333333333
Attrited Customer,41,100000.0,3,33,3,2,3,7591.0,0,7591.0,2302,42,0.0,no_riesgo,Bajo,0.023809523809523808
Existing Customer,43,120000.0,2,37,6,3,1,14315.0,1348,12967.0,3694,67,0.094,no_riesgo,Bajo,0.03396060606060606
Existing Customer,46,50000.0,1,36,3,3,1,18038.0,1184,16854.0,4168,64,0.066,no_riesgo,Bajo,0.04495659574468085
Existing Customer,42,20000.0,4,34,3,2,3,1853.0,0,1853.0,4544,72,0.0,riesgo,Bajo,0.023255813953488372
Existing Customer,49,50000.0,5,43,3,1,1,4951.0,2002,2949.0,4192,62,0.404,no_riesgo,Bajo,0.060039999999999996
Existing Customer,46,120000.0,3,27,4,2,3,4549.0,2213,3474.0,4492,71,0.064,no_riesgo,Bajo,0.039718262411347516
Attrited Customer,51,20000.0,0,32,4,2,3,1757.0,331,1426.0,2377,47,0.188,riesgo,Bajo,0.03578076923076923
Existing Customer,47,70000.0,5,38,5,3,4,24033.0,612,23421.0,3578,75,0.025,no_riesgo,Bajo,0.029576190476190475
Existing Customer,38,50000.0,2,29,5,3,2,3276.0,2331,945.0,4345,68,0.712,no_riesgo,Medio,0.07226102564102564
Existing Customer,52,120000.0,1,40,4,1,2,3614.0,0,3614.0,4561,82,0.0,no_riesgo,Bajo,0.018867924528301886
Existing Customer,47,70000.0,4,36,6,1,3,1943.0,1654,289.0,3392,70,0.176,riesgo,Medio,0.04446190476190476
Attrited Customer,40,50000.0,2,25,2,2,4,3795.0,2517,1278.0,1633,32,0.663,no_riesgo,Medio,0.07473024390243903
Existing Customer,43,20000.0,3,30,3,3,1,4075.0,2189,1886.0,3956,71,0.537,no_riesgo,Medio,0.13217727272727273
Attrited Customer,48,20000.0,1,41,6,2,4,3001.0,482,2519.0,2403,42,0.161,no_riesgo,Bajo,0.04450816326530612
Existing Customer,47,20000.0,4,37,6,3,3,5726.0,834,4892.0,2311,58,0.146,no_riesgo,Bajo,0.06253333333333333
Existing Customer,54,20000.0,3,44,3,2,3,2077.0,1634,443.0,4292,66,0.787,no_riesgo,Medio,0.09988181818181818
Existing Customer,41,20000.0,2,30,6,2,4,2157.0,721,1436.0,4250,85,0.334,no_riesgo,Bajo,0.05985952380952381
Existing Customer,40,50000.0,3,20,6,2,2,2037.0,1349,688.0,4574,84,0.662,no_riesgo,Medio,0.05137024390243902
Existing Customer,33,120000.0,2,23,5,1,1,14914.0,1102,13812.0,4478,87,0.074,no_riesgo,Bajo,0.03859509803921569
Existing Customer,47,20000.0,2,39,5,3,2,1580.0,620,960.0,4384,70,0.392,riesgo,Bajo,0.05183333333333333
Existing Customer,46,70000.0,3,38,5,3,4,15483.0,1719,13764.0,4678,80,0.111,no_riesgo,Bajo,0.04583373860182371
Attrited Customer,44,20000.0,2,36,1,2,2,1916.0,0,1916.0,2888,39,0.0,riesgo,Bajo,0.022222222222222223
Attrited Customer,51,100000.0,3,36,6,3,3,3610.0,1554,2056.0,2216,34,0.43,no_riesgo,Bajo,0.03477076923076923
Existing Customer,48,20000.0,3,36,3,2,2,1667.0,0,1667.0,4385,80,0.0,riesgo,Bajo,0.02040816326530612
Existing Customer,51,20000.0,1,47,4,3,1,1438.3,0,1438.3,4242,70,0.0,riesgo,Bajo,0.019230769230769232
Attrited Customer,48,20000.0,1,42,3,3,2,1942.0,860,1082.0,2522,42,0.443,riesgo,Bajo,0.06340816326530611
Existing Customer,48,50000.0,4,44,4,3,0,2231.0,0,2231.0,3946,48,0.0,no_riesgo,Bajo,0.02040816326530612
Existing Customer,50,50000.0,4,36,4,2,2,6465.0,1863,4602.0,4490,68,0.288,no_riesgo,Bajo,0.0568678431372549
Existing Customer,35,50000.0,2,19,4,3,3,8599.0,938,7661.0,3015,64,0.109,no_riesgo,Bajo,0.046537777777777775
Existing Customer,35,20000.0,4,22,6,3,3,1438.3,0,1438.3,3427,64,0.0,riesgo,Bajo,0.027777777777777776
Existing Customer,51,20000.0,1,37,4,3,4,4402.0,697,3705.0,3325,76,0.158,no_riesgo,Bajo,0.05408076923076923
Existing Customer,50,70000.0,0,36,3,3,2,5444.0,2499,2945.0,4509,80,0.459,no_riesgo,Bajo,0.055307843137254904
Existing Customer,50,20000.0,2,36,6,2,1,1438.3,0,1438.3,4697,82,0.0,riesgo,Bajo,0.0196078431372549
Attrited Customer,54,20000.0,1,40,1,1,4,1438.3,0,1438.3,1632,36,0.0,riesgo,Bajo,0.01818181818181818
Existing Customer,45,20000.0,5,36,4,2,0,2679.0,1558,1121.0,4756,73,0.582,no_riesgo,Bajo,0.0996391304347826
Existing Customer,31,20000.0,0,19,6,3,1,2766.0,1731,1035.0,3959,71,0.626,no_riesgo,Alto,0.1178
Existing Customer,42,70000.0,3,22,5,3,1,25293.0,1140,24153.0,4059,80,0.045,no_riesgo,Bajo,0.03954152823920266
Existing Customer,45,50000.0,2,37,3,3,4,2707.0,1796,911.0,4077,70,0.663,no_riesgo,Medio,0.05765913043478261
Attrited Customer,45,20000.0,4,33,1,3,2,1748.0,1103,645.0,2335,41,0.631,riesgo,Medio,0.0768891304347826
Existing Customer,45,50000.0,3,26,3,2,4,4034.0,1867,2167.0,3718,72,0.463,no_riesgo,Bajo,0.059079130434782606
Existing Customer,53,120000.0,0,47,5,2,1,26129.0,1752,24377.0,4919,75,0.067,no_riesgo,Bajo,0.03311851851851852
Attrited Customer,51,100000.0,2,41,5,2,3,14902.0,0,14902.0,2038,39,0.0,no_riesgo,Bajo,0.019230769230769232
Existing Customer,38,50000.0,2,31,5,2,2,12228.0,2137,10091.0,3831,68,0.175,no_riesgo,Bajo,0.06838102564102563
Existing Customer,55,20000.0,2,42,4,3,3,1724.0,0,1724.0,4434,67,0.0,riesgo,Bajo,0.017857142857142856
Attrited Customer,47,20000.0,3,39,3,3,3,1438.3,0,1438.3,2476,32,0.0,riesgo,Bajo,0.020833333333333332
Existing Customer,38,100000.0,1,25,5,0,1,16665.0,1147,15518.0,4657,78,0.069,no_riesgo,Bajo,0.03711102564102564
Attrited Customer,52,120000.0,3,48,5,3,4,20974.0,0,20974.0,1246,27,0.0,no_riesgo,Bajo,0.018867924528301886
Existing Customer,43,20000.0,5,26,6,0,3,3139.0,1089,2050.0,4648,80,0.347,no_riesgo,Bajo,0.07717727272727273
Existing Customer,54,120000.0,2,36,5,1,2,19865.0,0,19865.0,4350,83,0.0,no_riesgo,Bajo,0.01818181818181818
Existing Customer,42,20000.0,5,36,5,2,3,2069.0,1288,781.0,5668,82,0.623,no_riesgo,Medio,0.08765581395348837
Attrited Customer,35,20000.0,1,25,2,2,4,2231.0,1791,440.0,2576,42,0.803,riesgo,Medio,0.11732777777777778
Existing Customer,62,50000.0,0,51,3,1,4,4549.0,0,3474.0,3638,67,0.0,no_riesgo,Bajo,0.015873015873015872
Existing Customer,48,20000.0,3,36,4,1,2,2544.0,0,2544.0,3593,64,0.0,no_riesgo,Bajo,0.02040816326530612
Existing Customer,41,120000.0,4,28,5,1,4,4549.0,0,3474.0,4004,86,0.0,no_riesgo,Bajo,0.023809523809523808
Existing Customer,49,50000.0,2,36,6,3,1,5370.0,653,4717.0,4504,81,0.122,no_riesgo,Bajo,0.03306
Existing Customer,54,100000.0,0,42,3,1,1,22437.0,1389,21048.0,3283,50,0.062,no_riesgo,Bajo,0.03207181818181818
Attrited Customer,53,20000.0,3,43,3,2,2,3573.0,0,3573.0,2562,36,0.0,no_riesgo,Bajo,0.018518518518518517
Existing Customer,51,70000.0,2,41,4,3,1,1959.0,0,1959.0,3737,71,0.0,riesgo,Bajo,0.019230769230769232
Existing Customer,59,20000.0,0,48,3,3,4,1661.0,0,1661.0,4338,77,0.0,riesgo,Bajo,0.016666666666666666
Existing Customer,39,50000.0,3,27,6,2,1,5363.0,0,5363.0,4121,78,0.0,no_riesgo,Bajo,0.025
Existing Customer,46,50000.0,2,54,4,3,2,3009.0,721,2288.0,4070,71,0.24,no_riesgo,Bajo,0.03569659574468085
Existing Customer,47,50000.0,4,32,3,3,4,18535.0,1192,17343.0,3780,70,0.064,no_riesgo,Bajo,0.04467333333333333
Existing Customer,42,20000.0,3,24,4,3,2,2171.0,1415,756.0,4992,77,0.652,no_riesgo,Medio,0.09400581395348837
Attrited Customer,45,100000.0,5,39,2,2,3,4549.0,1964,3474.0,2234,49,0.057,no_riesgo,Bajo,0.04137913043478261
Existing Customer,57,20000.0,0,42,5,1,4,2376.0,1515,861.0,3795,71,0.638,no_riesgo,Bajo,0.09299137931034482
Existing Customer,51,20000.0,3,43,4,3,2,2882.0,0,2882.0,4446,68,0.0,no_riesgo,Bajo,0.019230769230769232
Existing Customer,50,20000.0,1,37,4,3,4,3277.0,2481,796.0,3965,59,0.757,no_riesgo,Alto,0.14365784313725488
Existing Customer,47,100000.0,2,36,6,2,1,2514.0,1845,669.0,3696,71,0.734,no_riesgo,Medio,0.03928333333333334
Existing Customer,57,50000.0,5,49,4,2,2,3301.0,2517,784.0,3939,69,0.762,no_riesgo,Bajo,0.06758137931034483
Existing Customer,48,70000.0,3,34,4,3,2,12391.0,784,11607.0,4376,86,0.063,no_riesgo,Bajo,0.03160816326530612
Existing Customer,47,20000.0,2,37,4,3,2,2168.0,1485,683.0,3828,86,0.685,no_riesgo,Medio,0.09508333333333333
Existing Customer,42,50000.0,3,31,3,1,4,7762.0,1319,6443.0,5153,77,0.17,no_riesgo,Bajo,0.04963581395348837
Existing Customer,45,50000.0,3,33,6,3,2,12587.0,815,11772.0,3914,83,0.065,no_riesgo,Bajo,0.0380391304347826
Existing Customer,52,70000.0,2,36,6,3,4,14785.0,1088,13697.0,4354,70,0.074,no_riesgo,Bajo,0.03441078167115903
Existing Customer,37,70000.0,2,21,5,2,2,3433.0,964,2469.0,4444,87,0.281,no_riesgo,Bajo,0.04008721804511278
Attrited Customer,60,50000.0,1,41,3,2,4,2425.0,0,2425.0,1522,36,0.0,no_riesgo,Bajo,0.01639344262295082
Attrited Customer,46,70000.0,0,51,3,3,3,11619.0,0,11619.0,2395,49,0.0,no_riesgo,Bajo,0.02127659574468085
Existing Customer,62,20000.0,0,50,3,3,3,3989.0,0,3989.0,4274,68,0.0,no_riesgo,Bajo,0.015873015873015872
Attrited Customer,47,20000.0,1,37,4,2,1,2173.0,596,1577.0,2738,45,0.274,no_riesgo,Bajo,0.050633333333333336
Existing Customer,50,20000.0,0,43,4,1,2,2393.0,1499,894.0,4755,82,0.626,no_riesgo,Medio,0.0945578431372549
Attrited Customer,39,20000.0,2,29,3,2,2,1677.0,0,1677.0,2437,41,0.0,riesgo,Bajo,0.025
Existing Customer,40,20000.0,3,27,5,4,2,2035.0,0,2035.0,4107,82,0.0,no_riesgo,Bajo,0.024390243902439025
Existing Customer,39,120000.0,3,30,4,2,1,8842.0,0,8842.0,4493,79,0.0,no_riesgo,Bajo,0.025
Existing Customer,42,20000.0,2,23,6,3,1,2483.0,1297,1186.0,3478,64,0.522,no_riesgo,Bajo,0.08810581395348838
Existing Customer,46,50000.0,0,49,3,2,3,13921.0,1201,12720.0,4351,75,0.086,no_riesgo,Bajo,0.045296595744680854
Attrited Customer,32,20000.0,1,36,3,3,6,2761.0,0,2761.0,2753,43,0.0,no_riesgo,Bajo,0.030303030303030304
Existing Customer,47,50000.0,2,40,5,3,2,2623.0,1647,976.0,4388,83,0.628,no_riesgo,Medio,0.053773333333333326
Existing Customer,49,20000.0,4,43,5,1,2,3232.0,824,2408.0,3915,74,0.255,no_riesgo,Bajo,0.061200000000000004
Attrited Customer,48,70000.0,3,42,3,2,4,19075.0,0,19075.0,2013,32,0.0,no_riesgo,Bajo,0.02040816326530612
Existing Customer,45,100000.0,4,31,4,3,3,4549.0,1659,3474.0,2333,51,0.052,no_riesgo,Bajo,0.03832913043478261
Existing Customer,62,120000.0,1,53,4,3,4,4549.0,2061,3474.0,3820,76,0.06,no_riesgo,Bajo,0.03304801587301587
Existing Customer,45,20000.0,3,33,5,1,1,6225.0,1596,4629.0,4129,71,0.256,no_riesgo,Bajo,0.1015391304347826
Attrited Customer,49,50000.0,4,31,6,3,3,2672.0,0,2672.0,2576,39,0.0,no_riesgo,Bajo,0.02
Attrited Customer,41,50000.0,4,33,1,3,1,10360.0,2517,7843.0,2414,28,0.243,no_riesgo,Bajo,0.0741495238095238
Existing Customer,50,120000.0,2,38,5,6,0,10747.0,1027,9720.0,4538,63,0.096,no_riesgo,Bajo,0.028166176470588236
Existing Customer,46,70000.0,5,33,4,1,3,3135.0,0,3135.0,4116,68,0.0,no_riesgo,Bajo,0.02127659574468085
Existing Customer,42,20000.0,3,22,4,1,4,1438.3,860,578.3,4754,79,0.598,riesgo,Bajo,0.06625581395348837
Existing Customer,41,20000.0,4,32,4,3,1,3189.0,0,3189.0,4813,86,0.0,no_riesgo,Bajo,0.023809523809523808
Existing Customer,46,20000.0,1,55,3,2,4,8963.0,0,8963.0,4511,76,0.0,no_riesgo,Bajo,0.02127659574468085
Attrited Customer,55,70000.0,1,48,5,2,2,1723.0,0,1723.0,2574,43,0.0,riesgo,Bajo,0.017857142857142856
Existing Customer,36,50000.0,3,23,6,6,1,2161.0,1404,757.0,4389,77,0.65,no_riesgo,Medio,0.05510702702702703
Existing Customer,46,20000.0,3,27,6,3,3,3901.0,1001,2900.0,4313,72,0.257,no_riesgo,Bajo,0.07132659574468085
Existing Customer,58,20000.0,1,48,4,2,2,1438.3,801,637.3,4223,60,0.557,riesgo,Bajo,0.05699915254237288
Existing Customer,42,20000.0,3,38,5,2,2,3131.0,849,2282.0,3108,62,0.271,no_riesgo,Bajo,0.06570581395348837
Existing Customer,38,50000.0,2,36,6,2,3,2331.0,1709,622.0,4417,69,0.733,no_riesgo,Medio,0.05982102564102564
Existing Customer,46,20000.0,1,18,3,3,3,1895.0,1146,749.0,4333,72,0.605,riesgo,Medio,0.07857659574468084
Existing Customer,46,50000.0,4,40,5,2,3,26496.0,1406,25090.0,3691,75,0.053,no_riesgo,Bajo,0.049396595744680846
Attrited Customer,55,20000.0,2,49,2,1,2,1583.0,234,1349.0,2541,36,0.148,riesgo,Bajo,0.029557142857142858
Existing Customer,57,20000.0,2,36,4,2,2,1438.3,904,534.3,3887,79,0.629,riesgo,Bajo,0.062441379310344824
Existing Customer,45,20000.0,4,36,5,3,2,2072.0,1544,528.0,4210,64,0.745,no_riesgo,Medio,0.09893913043478261
Existing Customer,47,20000.0,1,37,6,3,3,2707.0,1367,1340.0,4646,73,0.505,no_riesgo,Bajo,0.08918333333333332
Existing Customer,43,20000.0,3,31,3,3,4,13608.0,1190,12418.0,3118,76,0.087,no_riesgo,Bajo,0.08222727272727273
